🇨🇳央视频道🇨🇳,#genre#
江苏卫视,http://114.252.238.87:8000/udp/239.3.1.135:8028
江苏卫视,http://125.82.171.210:8888/rtp/235.254.198.64:1532$组播源
江苏卫视,http://114.243.110.0:4000/rtp/239.3.1.135:8028$dsj
江苏卫视,http://222.129.139.91:8888/udp/239.3.1.135:8028
江苏卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.51:8028$组播源
江苏卫视,http://125.82.171.210:8888/rtp/235.254.198.19:1352$组播源
江苏卫视,http://14.19.168.64:4022/udp/239.77.1.18:5146
江苏卫视,http://itms.xznet.org:41097/rtp/239.254.200.51:8028
江苏卫视,http://60.7.56.33:4000/udp/239.253.92.88:8018
江苏卫视,http://119.32.12.32:2901/udp/224.1.100.46:11111
江苏卫视,http://221.222.162.206:8888/rtp/239.3.1.135:8028$组播源
江苏卫视,http://111.196.129.152:20000/rtp/239.3.1.135:8028
江苏卫视,http://60.7.56.33:4000/rtp/239.253.92.88:8018$1920x1080
江苏卫视,http://113.65.5.217:85/udp/239.77.1.18:5146
江苏卫视,http://222.129.139.91:8888/rtp/239.3.1.135:8028$组播源
江苏卫视,http://222.129.139.91:8888/udp/239.3.1.135:8028$订阅源
江苏卫视,http://114.249.229.24:8888/udp/239.3.1.135:8028
江苏卫视,http://221.219.79.161:4000/udp/239.3.1.135:8028
江苏卫视,http://123.113.187.204:8000/rtp/239.3.1.135:8028
江苏卫视,http://222.129.139.229:8888/rtp/239.3.1.135:8028
江苏卫视,http://222.129.139.91:8888/rtp/239.3.1.135:8028
江苏卫视,http://123.122.163.183:19999/udp/239.3.1.135:8028
江苏卫视,http://123.113.187.204:8000/rtp/239.3.1.135:8028$组播源
江苏卫视,http://111.196.129.152:20000/udp/239.3.1.135:8028
江苏卫视,http://114.83.223.132:9999/rtp/239.45.3.177:5140$组播源
江苏卫视,http://114.252.239.133:9876/udp/239.3.1.135:8028
江苏卫视,http://114.252.238.87:8000/rtp/239.3.1.135:8028
江苏卫视,http://www.erbao1981.top:8188/udp/239.76.253.181:9000
江苏卫视,http://123.117.174.237:30000/rtp/239.3.1.135:8028$组播源
江苏卫视,http://114.243.110.0:4000/rtp/239.3.1.135:8028$组播源
江苏卫视,http://123.117.174.237:30000/rtp/239.3.1.135:8028
江苏卫视,http://111.196.191.248:5555/rtp/239.3.1.135:8028
江苏卫视,http://221.219.96.192:8012/rtp/239.3.1.135:8028?$北京联通
江苏卫视,http://114.243.110.0:4000/rtp/239.3.1.135:8028
东方卫视,http://222.95.92.12:4000/rtp/239.49.1.32:6000
东方卫视,http://14.19.168.64:4022/udp/239.77.1.218:5146
东方卫视,http://123.122.162.7:19999/udp/239.3.1.136:8032
东方卫视,http://ha.xushining.com:50000/udp/225.1.2.31:5002
东方卫视,http://114.83.223.132:9999/rtp/239.45.3.146:5140$组播源
东方卫视,http://117.32.84.31:8025/rtp/239.112.205.61:5140$组播源
东方卫视,http://125.82.171.210:8888/rtp/235.254.198.33:1408$组播源
东方卫视,http://111.196.129.152:20000/udp/239.3.1.136:8032
东方卫视,http://www.erbao1981.top:8188/udp/239.76.253.186:9000
东方卫视,http://60.2.190.206:4000/rtp/239.253.92.89:8019
东方卫视,http://125.82.168.238:8888/rtp/235.254.198.73:1568$组播源
东方卫视,http://222.95.92.12:4000/rtp/239.49.1.32:6000$720x576
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032$组播源
东方卫视,http://114.252.238.87:8000/udp/239.3.1.136:8032
东方卫视,http://114.243.110.0:4000/rtp/239.3.1.136:8032$组播源
东方卫视,http://123.113.249.203:8888/rtp/239.3.1.136:8032$组播源
东方卫视,http://222.129.139.91:8888/udp/239.3.1.136:8032
东方卫视,http://222.95.92.12:4000/rtp/239.49.8.140:6000
东方卫视,http://115.49.74.158:4000/rtp/225.1.4.85:1114$组播源
东方卫视,http://221.219.79.161:4000/rtp/239.3.1.136:8032$组播源
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$组播源
东方卫视,http://60.2.190.206:4000/udp/239.253.92.89:8019
东方卫视,http://123.157.31.182:7912/rtp/233.50.201.125:5140$组播源
东方卫视,http://111.196.129.152:20000/rtp/239.3.1.136:8032
东方卫视,http://221.219.79.161:4000/udp/239.3.1.136:8032
东方卫视,http://123.117.174.237:30000/rtp/239.3.1.136:8032
东方卫视,http://123.113.187.204:8000/udp/239.3.1.136:8032
东方卫视,http://222.129.139.229:8888/udp/239.3.1.136:8032
东方卫视,http://60.7.56.33:4000/udp/239.253.92.89:8019
东方卫视,http://58.215.3.254:8686/rtp/239.49.8.140:6000
东方卫视,http://114.243.110.0:4000/rtp/239.3.1.136:8032
东方卫视,http://113.100.72.88:8899/udp/239.77.1.218:5146
东方卫视,http://221.219.79.161:4000/rtp/239.3.1.136:8032$dsj
东方卫视,http://221.219.79.161:4000/rtp/239.3.1.136:8032
东方卫视,http://123.113.249.203:8888/udp/239.3.1.136:8032$订阅源
东方卫视,http://omnix.cn:4000/udp/225.1.8.45:8032$订阅源
东方卫视,http://123.122.162.7:19999/rtp/239.3.1.34:8192
东方卫视,http://www.lebaobei.top:6868/rtp/239.255.30.130:8231$1920x1080
东方卫视,http://114.249.229.24:8888/udp/239.3.1.136:8032$订阅源
东方卫视,http://114.249.230.215:9888/udp/239.3.1.136:8032
东方卫视,http://114.252.238.87:8000/rtp/239.3.1.136:8032$组播源
东方卫视,http://111.196.191.248:5555/rtp/239.3.1.136:8032
东方卫视,http://123.113.187.204:8000/rtp/239.3.1.136:8032$组播源
东方卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.52:8032$组播源
东方卫视,http://114.249.215.204:9888/udp/239.3.1.136:8032
东方卫视,http://114.252.239.133:9876/udp/239.3.1.136:8032
东方卫视,http://222.95.92.12:4000/rtp/239.49.8.140:6000$1920x1080
东方卫视,http://123.117.237.15:8680/rtp/239.3.1.136:8032
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019
东方卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.123:5540
东方卫视,http://115.49.74.158:4000/rtp/225.1.4.22:1051$组播源
东方卫视,http://sweetown.fun:4000/rtp/239.3.1.136:8032$1920x1080
东方卫视,http://60.7.56.33:4000/rtp/239.253.92.89:8019$1920x1080
东方卫视,http://125.82.171.210:8888/rtp/235.254.198.73:1568$组播源
东方卫视,http://123.113.249.203:8888/udp/239.3.1.136:8032
东方卫视,http://114.252.238.87:8000/rtp/239.3.1.136:8032
东方卫视,http://58.215.3.254:8686/rtp/239.49.1.32:6000
东方卫视,http://123.113.187.204:8000/rtp/239.3.1.136:8032
东方卫视,http://218.241.192.50:8808/rtp/239.3.1.136:8032
东方卫视,http://114.243.110.0:4000/rtp/239.3.1.136:8032$dsj
东方卫视,http://119.32.12.32:2901/udp/224.1.100.48:11111
东方卫视,http://222.129.139.229:8888/rtp/239.3.1.136:8032
东方卫视,http://113.65.5.217:85/udp/239.77.1.218:5146
东方卫视,http://114.249.229.24:8888/udp/239.3.1.136:8032
东方卫视,http://60.2.190.206:4000/rtp/239.253.92.89:8019$组播源
东方卫视,http://114.83.223.132:9999/rtp/239.45.3.61:5140$组播源
东方卫视,http://itms.xznet.org:41097/rtp/239.254.200.52:8032
广东卫视,http://123.113.187.204:8000/udp/239.3.1.142:8048$订阅源
广东卫视,http://sweetown.fun:4000/rtp/239.3.1.142:8048$1920x1080
广东卫视,http://60.2.190.206:4000/rtp/239.253.92.206:8108
广东卫视,http://114.243.110.0:4000/rtp/239.3.1.142:8048$dsj
广东卫视,http://113.100.72.88:8899/udp/239.77.0.84:5146
广东卫视,http://125.82.168.238:8888/rtp/235.254.198.37:1424$组播源
广东卫视,http://123.113.249.203:8888/udp/239.3.1.142:8048
广东卫视,http://123.117.174.237:30000/rtp/239.3.1.142:8048
广东卫视,http://60.7.56.33:4000/udp/239.253.92.206:8108
广东卫视,http://222.129.139.91:8888/rtp/239.3.1.142:8048$组播源
广东卫视,http://113.100.72.88:8899/udp/239.77.0.166:5146
广东卫视,http://117.32.84.31:8025/rtp/239.112.205.66:5140$组播源
广东卫视,http://222.129.139.91:8888/rtp/239.3.1.142:8048
广东卫视,http://sweetown.fun:4000/rtp/239.3.1.142:8048
广东卫视,http://114.252.238.87:8000/udp/239.3.1.142:8048
广东卫视,http://125.82.168.238:8888/rtp/235.254.196.204:1088$组播源
广东卫视,http://125.82.171.210:8888/rtp/235.254.196.204:1088$组播源
广东卫视,http://14.19.168.64:4022/udp/239.77.1.19:5146
广东卫视,http://60.2.190.206:4000/udp/239.253.92.206:8108
广东卫视,http://114.249.230.215:9888/udp/239.3.1.142:8048
广东卫视,http://222.129.139.91:8888/udp/239.3.1.142:8048
广东卫视,http://218.241.192.50:8808/rtp/239.3.1.142:8048
广东卫视,http://125.82.171.210:8888/rtp/235.254.198.37:1424$组播源
广东卫视,http://nas.laoknas.com:9000/rtp/232.0.0.130:1234$组播源
广东卫视,http://123.113.187.204:8000/udp/239.3.1.142:8048
广东卫视,http://123.113.249.203:8888/udp/239.3.1.142:8048$订阅源
广东卫视,http://221.219.79.161:4000/rtp/239.3.1.142:8048$dsj
广东卫视,http://221.219.96.192:8012/rtp/239.3.1.142:8048?$北京联通
广东卫视,http://itms.xznet.org:41097/rtp/239.254.200.56:8048
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$组播源
广东卫视,http://123.122.163.183:19999/udp/239.3.1.142:8048$订阅源
广东卫视,http://115.49.74.158:4000/rtp/225.1.4.30:1059$组播源
广东卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.56:8048$组播源
广东卫视,http://123.122.162.7:19999/rtp/239.3.1.38:8132
广东卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.12:5540$1920x1080
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108
广东卫视,http://113.100.72.88:8899/udp/239.77.1.19:5146
广东卫视,http://123.113.187.204:8000/rtp/239.3.1.142:8048
广东卫视,http://222.129.139.229:8888/rtp/239.3.1.142:8048
广东卫视,http://123.157.31.182:7912/rtp/233.50.201.102:5140$组播源
广东卫视,http://111.196.191.248:5555/rtp/239.3.1.142:8048
广东卫视,http://ha.xushining.com:50000/udp/225.1.1.116:5002
广东卫视,http://114.252.239.133:9876/udp/239.3.1.142:8048
广东卫视,http://114.243.110.0:4000/rtp/239.3.1.142:8048
广东卫视,http://222.188.164.181:4022/rtp/239.49.8.13:9422$组播源
广东卫视,http://111.196.129.152:20000/rtp/239.3.1.142:8048
广东卫视,http://221.219.79.161:4000/udp/239.3.1.142:8048
广东卫视,http://111.196.129.152:20000/udp/239.3.1.142:8048
广东卫视,http://114.83.223.132:9999/rtp/239.45.3.230:5140$组播源
广东卫视,http://119.32.12.32:2901/udp/224.1.100.96:11111
广东卫视,http://www.erbao1981.top:8188/udp/239.76.252.189:9000
广东卫视,http://60.7.56.33:4000/rtp/239.253.92.206:8108$1920x1080
广东卫视,http://221.219.79.161:4000/rtp/239.3.1.142:8048$组播源
广东卫视,http://123.122.163.183:19999/udp/239.3.1.142:8048
广东卫视,http://114.249.215.204:9888/udp/239.3.1.142:8048
广东卫视,http://114.249.229.24:8888/udp/239.3.1.142:8048
广东卫视,http://114.252.238.87:8000/rtp/239.3.1.142:8048
广东卫视,http://123.113.187.204:8000/rtp/239.3.1.142:8048$组播源
广东卫视,http://222.129.139.229:8888/udp/239.3.1.142:8048
广东卫视,http://221.219.79.161:4000/rtp/239.3.1.142:8048
广东卫视,http://115.49.74.158:4000/rtp/225.1.4.166:1207$组播源
广东卫视,http://114.243.110.0:4000/rtp/239.3.1.142:8048$组播源
广西卫视,http://114.83.223.132:9999/rtp/239.45.0.5:5140$组播源
广西卫视,http://60.7.56.33:4000/udp/239.253.92.76:8043
广西卫视,http://123.117.237.15:8680/rtp/239.3.1.39:8300
广西卫视,http://111.196.191.248:5555/rtp/239.3.1.39:8300
广西卫视,http://123.117.237.15:8680/rtp/239.3.1.39:8300$组播源
广西卫视,http://221.219.79.161:4000/rtp/239.3.1.39:8300$组播源
广西卫视,http://114.249.230.215:9888/udp/239.3.1.39:8300
广西卫视,http://111.196.129.152:20000/udp/239.3.1.39:8300
广西卫视,http://123.113.249.203:8888/udp/239.3.1.39:8300
广西卫视,http://sweetown.fun:4000/rtp/239.3.1.39:8300
广西卫视,http://115.49.74.158:4000/rtp/225.1.4.31:1060$组播源
广西卫视,http://123.113.187.204:8000/udp/239.3.1.39:8300
广西卫视,http://123.117.174.237:30000/rtp/239.3.1.39:8300
广西卫视,http://114.243.110.0:4000/rtp/239.3.1.39:8300
广西卫视,http://222.129.139.229:8888/rtp/239.3.1.39:8300
广西卫视,http://119.32.12.32:2901/udp/224.1.100.110:11111
广西卫视,http://111.196.129.152:20000/rtp/239.3.1.39:8300
广西卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.39:8300
广西卫视,http://117.32.84.31:8025/rtp/239.112.205.51:5140$组播源
广西卫视,http://123.113.249.203:8888/rtp/239.3.1.39:8300
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$1920x1080
广西卫视,http://60.2.190.206:4000/rtp/239.253.92.76:8043
广西卫视,http://111.196.129.152:20000/rtp/239.3.1.39:8300$组播源
广西卫视,http://222.188.164.181:4022/rtp/239.49.8.10:8000$组播源
广西卫视,http://sweetown.fun:4000/rtp/239.3.1.39:8300$720x576
广西卫视,http://123.113.187.204:8000/rtp/239.3.1.39:8300
广西卫视,http://111.196.129.152:20000/udp/239.3.1.39:8300$订阅源
广西卫视,http://114.252.238.87:8000/rtp/239.3.1.39:8300
广西卫视,http://114.252.238.87:8000/rtp/239.3.1.39:8300$组播源
广西卫视,http://123.117.174.237:30000/rtp/239.3.1.39:8300$组播源
广西卫视,http://221.222.162.206:8888/udp/239.3.1.39:8300$订阅源
广西卫视,http://114.243.110.0:4000/rtp/239.3.1.39:8300$组播源
广西卫视,http://123.117.237.15:8680/udp/239.3.1.39:8300
广西卫视,http://123.113.187.204:8000/rtp/239.3.1.39:8300$组播源
广西卫视,http://itms.xznet.org:41097/rtp/239.254.200.80:8300
广西卫视,http://222.129.139.91:8888/udp/239.3.1.39:8300
广西卫视,http://123.157.31.182:7912/rtp/233.50.201.49:5140$组播源
广西卫视,http://125.82.171.210:8888/rtp/235.254.198.38:1428$组播源
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043$组播源
广西卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.80:8300$组播源
广西卫视,http://221.219.79.161:4000/udp/239.3.1.39:8300
广西卫视,http://222.129.139.229:8888/rtp/239.3.1.39:8300$组播源
广西卫视,http://114.249.229.24:8888/udp/239.3.1.39:8300
广西卫视,http://60.2.190.206:4000/rtp/239.253.92.76:8043$组播源
广西卫视,http://60.2.190.206:4000/udp/239.253.92.76:8043$订阅源
广西卫视,http://60.7.56.33:4000/rtp/239.253.92.76:8043
广西卫视,http://60.2.190.206:4000/udp/239.253.92.76:8043
广西卫视,http://nas.laoknas.com:9000/rtp/232.0.0.22:1234$组播源
广西卫视,http://www.erbao1981.top:8188/udp/239.76.254.54:9000
广西卫视,http://222.129.139.91:8888/udp/239.3.1.39:8300$订阅源
广西卫视,http://222.129.139.229:8888/udp/239.3.1.39:8300
广西卫视,http://125.82.168.238:8888/rtp/235.254.198.38:1428$组播源
广西卫视,http://114.249.215.204:9888/udp/239.3.1.39:8300
广西卫视,http://114.252.239.133:9876/udp/239.3.1.39:8300
广西卫视,http://114.252.238.87:8000/udp/239.3.1.39:8300
广西卫视,http://ha.xushining.com:50000/udp/225.1.2.81:5002
广西卫视,http://221.219.79.161:4000/rtp/239.3.1.39:8300
深圳卫视,http://115.49.74.158:4000/rtp/225.1.4.23:1052$组播源
深圳卫视,http://221.219.96.192:8012/rtp/239.3.1.134:8020?$北京联通
深圳卫视,http://221.219.79.161:4000/rtp/239.3.1.134:8020$组播源
深圳卫视,http://114.243.110.0:4000/rtp/239.3.1.134:8020$组播源
深圳卫视,http://114.249.229.24:8888/udp/239.3.1.134:8020
深圳卫视,http://221.219.79.161:4000/rtp/239.3.1.134:8020
深圳卫视,http://111.196.129.152:20000/rtp/239.3.1.134:8020$组播源
深圳卫视,http://sweetown.fun:4000/rtp/239.3.1.134:8020
深圳卫视,http://14.19.168.64:4022/udp/239.77.1.3:5146
深圳卫视,http://125.82.171.210:8888/rtp/235.254.198.71:1560$组播源
深圳卫视,http://221.219.79.161:4000/udp/239.3.1.134:8020
深圳卫视,http://123.113.187.204:8000/rtp/239.3.1.134:8020
深圳卫视,http://111.196.129.152:20000/rtp/239.3.1.134:8020
深圳卫视,http://114.252.239.133:9876/udp/239.3.1.134:8020
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$组播源
深圳卫视,http://114.252.238.87:8000/udp/239.3.1.134:8020
深圳卫视,http://113.65.5.217:85/udp/239.77.1.3:5146
深圳卫视,http://kms.erfiy.com:8884/udp/225.0.4.202:7980$1920x1080
深圳卫视,http://111.196.129.152:20000/udp/239.3.1.134:8020
深圳卫视,http://115.49.74.158:4000/rtp/225.1.4.90:1119$组播源
深圳卫视,http://60.7.56.33:4000/udp/239.253.92.86:8017
深圳卫视,http://222.129.139.91:8888/udp/239.3.1.134:8020
深圳卫视,http://ha.xushining.com:50000/udp/225.1.1.117:5002
深圳卫视,http://123.117.174.237:30000/rtp/239.3.1.134:8020
深圳卫视,http://114.249.215.204:9888/udp/239.3.1.134:8020
深圳卫视,http://113.100.72.88:8899/udp/239.77.1.3:5146
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020$组播源
深圳卫视,http://114.83.223.132:9999/rtp/239.45.3.231:5140$组播源
深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017$组播源
深圳卫视,http://123.113.249.203:8888/udp/239.3.1.134:8020
深圳卫视,http://114.252.238.87:8000/rtp/239.3.1.134:8020
深圳卫视,http://222.129.139.229:8888/rtp/239.3.1.134:8020
深圳卫视,http://222.129.139.229:8888/udp/239.3.1.134:8020
深圳卫视,http://ikuai.zlsip.top:4022/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://60.7.56.33:4000/rtp/239.253.92.86:8017$1920x1080
深圳卫视,http://123.113.249.203:8888/rtp/239.3.1.134:8020$组播源
深圳卫视,http://114.249.230.215:9888/udp/239.3.1.134:8020
深圳卫视,http://60.2.190.206:4000/rtp/239.253.92.86:8017
深圳卫视,http://111.196.191.248:5555/rtp/239.3.1.134:8020
深圳卫视,http://114.243.110.0:4000/rtp/239.3.1.134:8020$dsj
深圳卫视,http://123.113.187.204:8000/rtp/239.3.1.134:8020$组播源
深圳卫视,http://123.122.162.7:19999/udp/239.3.1.134:8020
深圳卫视,http://60.2.190.206:4000/udp/239.253.92.86:8017
深圳卫视,http://119.32.12.32:2901/udp/224.1.100.40:11111
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020$组播源
深圳卫视,http://114.243.110.0:4000/rtp/239.3.1.134:8020
深圳卫视,http://www.erbao1981.top:8188/udp/239.76.253.188:9000
深圳卫视,http://125.82.171.210:8888/rtp/235.254.198.31:1400$组播源
深圳卫视,http://123.157.31.182:7912/rtp/233.50.201.101:5140$组播源
深圳卫视,http://123.117.237.15:8680/udp/239.3.1.134:8020$订阅源
深圳卫视,http://117.32.84.31:8025/rtp/239.112.205.67:5140$组播源
深圳卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.50:8020$组播源
深圳卫视,http://sweetown.fun:4000/rtp/239.3.1.134:8020$1920x1080
深圳卫视,http://221.219.79.161:4000/rtp/239.3.1.134:8020$dsj
深圳卫视,http://222.129.139.229:8888/rtp/239.3.1.134:8020$组播源
深圳卫视,http://itms.xznet.org:41097/rtp/239.254.200.50:8020
深圳卫视,http://218.241.192.50:8808/rtp/239.3.1.134:8020
深圳卫视,http://222.129.139.91:8888/rtp/239.3.1.134:8020
深圳卫视,http://123.113.187.204:8000/udp/239.3.1.134:8020
深圳卫视,http://nas.laoknas.com:9000/rtp/232.0.0.110:1234$组播源
北京卫视,http://221.222.162.206:8888/rtp/239.3.1.241:8000$组播源
北京卫视,http://222.129.139.229:8888/rtp/239.3.1.241:8000
北京卫视,http://222.129.139.229:8888/udp/239.3.1.241:8000
北京卫视,http://125.82.171.210:8888/rtp/235.254.198.21:1360$组播源
北京卫视,http://123.117.174.237:30000/rtp/239.3.1.241:8000
北京卫视,http://218.241.192.50:8808/rtp/239.3.1.241:8000
北京卫视,http://113.100.72.88:8899/udp/239.77.1.4:5146
北京卫视,http://111.196.129.152:20000/rtp/239.3.1.241:8000$组播源
北京卫视,http://itms.xznet.org:41097/rtp/239.254.200.47:8024
北京卫视,http://222.129.139.91:8888/udp/239.3.1.241:8000
北京卫视,http://115.49.74.158:4000/rtp/225.1.4.21:1050$组播源
北京卫视,http://123.113.187.204:8000/udp/239.3.1.241:8000
北京卫视,http://221.219.96.192:8012/rtp/239.3.1.241:8000?$北京联通
北京卫视,http://114.83.223.132:9999/rtp/239.45.3.229:5140$组播源
北京卫视,http://114.249.215.204:9888/udp/239.3.1.241:8000
北京卫视,http://119.32.12.32:2901/udp/224.1.100.100:11111
北京卫视,http://221.219.79.161:4000/rtp/239.3.1.241:8000$组播源
北京卫视,http://60.2.190.206:4000/rtp/239.253.92.87:8014
北京卫视,http://123.113.187.204:8000/rtp/239.3.1.241:8000
北京卫视,http://222.95.92.12:4000/rtp/239.49.8.141:6000$1920x1080
北京卫视,http://125.82.171.210:8888/rtp/235.254.198.66:1540$组播源
北京卫视,http://123.113.249.203:8888/rtp/239.3.1.241:8000$组播源
北京卫视,http://221.219.79.161:4000/rtp/239.3.1.241:8000
北京卫视,http://111.196.129.152:20000/rtp/239.3.1.241:8000
北京卫视,http://114.252.239.133:9876/udp/239.3.1.241:8000
北京卫视,http://123.113.187.204:8000/udp/239.3.1.241:8000$订阅源
北京卫视,http://60.2.190.206:4000/rtp/239.253.92.87:8014$组播源
北京卫视,http://113.65.5.217:85/udp/239.77.1.4:5146
北京卫视,http://117.32.84.31:8025/rtp/239.112.205.65:5140$组播源
北京卫视,http://123.122.163.183:19999/udp/239.3.1.241:8000
北京卫视,http://222.95.92.12:4000/rtp/239.49.1.33:6000$720x576
北京卫视,http://114.252.238.87:8000/rtp/239.3.1.241:8000
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014$组播源
北京卫视,http://221.219.79.161:4000/rtp/239.3.1.241:8000$dsj
北京卫视,http://nas.laoknas.com:9000/rtp/232.0.0.117:1234$组播源
北京卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.200.47:8024$组播源
北京卫视,http://123.117.237.15:8680/rtp/239.3.1.241:8000
北京卫视,http://60.7.56.33:4000/rtp/239.253.92.87:8014
北京卫视,http://123.113.249.203:8888/udp/239.3.1.241:8000
北京卫视,http://111.196.191.248:5555/rtp/239.3.1.241:8000
北京卫视,http://114.243.110.0:4000/rtp/239.3.1.241:8000$组播源
北京卫视,http://114.252.238.87:8000/udp/239.3.1.241:8000
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002$订阅源
北京卫视,http://111.196.191.248:5555/rtp/239.3.1.241:8000$组播源
北京卫视,http://222.95.92.12:4000/rtp/239.49.8.141:6000
北京卫视,http://60.7.56.33:4000/udp/239.253.92.87:8014
北京卫视,http://114.249.229.24:8888/udp/239.3.1.241:8000
北京卫视,http://114.243.110.0:4000/rtp/239.3.1.241:8000$dsj
北京卫视,http://222.95.92.12:4000/rtp/239.49.1.33:6000
北京卫视,http://14.19.168.64:4022/udp/239.77.1.4:5146
北京卫视,http://60.2.190.206:4000/udp/239.253.92.87:8014
北京卫视,http://www.erbao1981.top:8188/udp/239.76.253.184:9000
北京卫视,http://115.49.74.158:4000/rtp/225.1.4.81:1110$组播源
北京卫视,http://ha.xushining.com:50000/udp/225.1.1.113:5002
北京卫视,http://114.243.110.0:4000/rtp/239.3.1.241:8000
北京卫视,http://123.157.31.182:7912/rtp/233.50.201.107:5140$组播源
北京卫视,http://123.113.187.204:8000/rtp/239.3.1.241:8000$组播源
北京卫视,http://114.249.230.215:9888/udp/239.3.1.241:8000
北京卫视,http://221.219.79.161:4000/udp/239.3.1.241:8000
北京卫视,http://111.196.129.152:20000/udp/239.3.1.241:8000
东南卫视,http://111.196.129.152:20000/udp/239.3.1.156:8148$订阅源
东南卫视,http://60.2.190.206:4000/rtp/239.253.92.201:6146$组播源
东南卫视,http://117.32.84.31:8025/rtp/239.112.205.182:5140$组播源
东南卫视,http://60.7.56.33:4000/udp/239.253.92.201:6146
东南卫视,http://123.113.249.203:8888/rtp/239.3.1.156:8148$组播源
东南卫视,http://221.219.79.161:4000/udp/239.3.1.156:8148
东南卫视,http://111.196.191.248:5555/rtp/239.3.1.156:8148
东南卫视,http://222.129.139.91:8888/udp/239.3.1.156:8148
东南卫视,http://sweetown.fun:4000/rtp/239.3.1.156:8148
东南卫视,http://222.129.139.229:8888/rtp/239.3.1.156:8148
东南卫视,http://itms.xznet.org:41097/rtp/239.254.201.13:6291
东南卫视,http://hebdx.chunfengyun.top:4022/rtp/239.254.201.13:6291$组播源
东南卫视,http://125.82.168.238:8888/rtp/235.254.198.129:7980$组播源
东南卫视,http://www.erbao1981.top:8188/udp/239.76.252.190:9000
东南卫视,http://114.243.110.0:4000/rtp/239.3.1.156:8148$组播源
东南卫视,http://111.196.129.152:20000/rtp/239.3.1.156:8148$组播源
东南卫视,http://123.117.174.237:30000/rtp/239.3.1.156:8148
东南卫视,http://221.219.79.161:4000/rtp/239.3.1.156:8148$dsj
东南卫视,http://221.219.96.192:8012/rtp/239.3.1.156:8148?$北京联通
东南卫视,http://114.83.223.132:9999/rtp/239.45.1.121:5140$组播源
东南卫视,http://125.82.171.210:8888/rtp/235.254.198.35:1416$组播源
东南卫视,http://123.113.187.204:8000/udp/239.3.1.156:8148
东南卫视,http://sweetown.fun:4000/rtp/239.3.1.156:8148$1920x1080
东南卫视,http://nas.hssvm.com:8888/udp/225.1.1.38:5002$订阅源
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146
东南卫视,http://123.122.163.183:19999/rtp/239.3.1.156:8148
东南卫视,http://114.243.110.0:4000/rtp/239.3.1.156:8148
东南卫视,http://60.7.56.33:4000/rtp/239.253.92.201:6146$组播源
东南卫视,http://221.219.79.161:4000/rtp/239.3.1.156:8148
东南卫视,http://60.2.190.206:4000/udp/239.253.92.201:6146
东南卫视,http://123.122.163.183:19999/udp/239.3.1.156:8148
东南卫视,http://111.196.129.152:20000/udp/239.3.1.156:8148
东南卫视,http://123.157.31.182:7912/rtp/233.50.201.146:5140$组播源
东南卫视,http://114.252.238.87:8000/rtp/239.3.1.156:8148
东南卫视,http://60.2.190.206:4000/rtp/239.253.92.201:6146
东南卫视,http://222.129.139.229:8888/udp/239.3.1.156:8148$订阅源
东南卫视,http://60.2.190.206:4000/udp/239.253.92.201:6146$订阅源
东南卫视,http://123.113.187.204:8000/rtp/239.3.1.156:8148$组播源
东南卫视,http://114.249.229.24:8888/udp/239.3.1.156:8148
东南卫视,http://123.113.249.203:8888/rtp/239.3.1.156:8148
东南卫视,http://221.219.79.161:4000/rtp/239.3.1.156:8148$组播源
东南卫视,http://125.82.171.210:8888/rtp/235.254.198.129:7980$组播源
东南卫视,http://114.252.239.133:9876/udp/239.3.1.156:8148
东南卫视,http://125.82.168.238:8888/rtp/235.254.198.35:1416$组播源
东南卫视,http://115.49.74.158:4000/rtp/225.1.4.228:1274$组播源
东南卫视,http://119.32.12.32:2901/udp/224.1.100.56:11111
